country,countryiso3code,indicator_id,indicator,date,value,factfulness_question
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1992,80.4896774291992,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1993,80.6055221557617,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1994,79.8627777099609,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1995,81.1511535644531,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1996,80.4256973266602,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1997,80.6614608764648,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1998,81.1098175048828,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",1999,81.634407043457,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2000,81.9349670410156,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2001,82.7255020141602,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2002,83.2989273071289,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2003,83.5496063232422,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2004,84.1880035400391,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2005,85.0202484130859,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2006,85.3206329345703,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2007,86.4949798583984,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2008,88.2013168334961,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2009,89.0043411254883,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2010,88.5195999145508,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2011,87.7716217041016,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2012,88.0860290527344,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2013,88.3091735839844,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2014,88.1251831054688,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2015,87.8672790527344,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2016,88.4609909057617,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2017,88.2010192871094,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2018,88.0505294799805,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2019,87.8868026733398,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2020,88.0408477783203,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2021,88.6989212036133,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2022,91.0532073974609,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2023,87.3170776367188,내 상식은 최신 데이터와 얼마나 다를까?
World,WLD,SE.PRM.CMPT.ZS,"Primary completion rate, total (% of relevant age group)",2024,88.0215835571289,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1960,169.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1961,165,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1962,160.4,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1963,156.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1964,152.2,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1965,148.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1966,145,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1967,141.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1968,138.4,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1969,135.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1970,132.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1971,128.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1972,125.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1973,122.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1974,118.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1975,115.4,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1976,111.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1977,108,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1978,104.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1979,100,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1980,95.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1981,91.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1982,87.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1983,83.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1984,79.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1985,76.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1986,73.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1987,70.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1988,68.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1989,65.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1990,62.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1991,60.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1992,57.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1993,53.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1994,50.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1995,47.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1996,44.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1997,41.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1998,39.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1999,36.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,34.4,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,32.2,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,30.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,28.2,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,26.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,24.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,23.1,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,21.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,20.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,19.5,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,18.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,17.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,17.2,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,16.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,16.3,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,16,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,16.8,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,15.4,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,15.2,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,15,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,14.9,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,14.7,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,14.6,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,14.4,내 상식은 최신 데이터와 얼마나 다를까?
Brazil,BRA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,14.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1969,118,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1970,112.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1971,106.3,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1972,100.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1973,95.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1974,89.7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1975,84.3,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1976,79.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1977,74.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1978,69.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1979,65.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1980,62.6,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1981,59.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1982,57.7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1983,56.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1984,54.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1985,54.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1986,53.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1987,53.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1988,53.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1989,53.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1990,53.6,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1991,53,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1992,52.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1993,50.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1994,49.2,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1995,47.4,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1996,45.5,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1997,43.5,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1998,41.4,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1999,39.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2000,36.6,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2001,34.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2002,31.4,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2003,28.8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2004,26.3,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2005,24,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2006,21.9,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2007,20.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2008,18.5,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2009,17.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2010,15.7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2011,14.6,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2012,13.5,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2013,12.5,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2014,11.6,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,10.7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,10,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,9.3,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,8.6,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,8,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2020,7.5,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2021,7,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2022,6.6,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2023,6.1,내 상식은 최신 데이터와 얼마나 다를까?
China,CHN,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2024,5.7,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1960,241.3,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1961,238.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1962,235,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1963,232.2,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1964,229.6,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1965,227,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1966,224.5,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1967,222.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1968,219.7,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1969,217.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1970,214.4,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1971,211.4,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1972,208.2,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1973,204.5,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1974,200.6,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1975,196.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1976,191.3,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1977,186.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1978,180.7,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1979,175.2,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1980,169.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1981,164.6,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1982,159.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1983,155.2,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1984,151,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1985,146.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1986,142.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1987,138.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1988,134.8,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1989,130.9,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1990,127,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1991,123.4,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1992,119.9,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1993,116.5,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1994,113.1,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1995,109.7,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1996,106.2,내 상식은 최신 데이터와 얼마나 다를까?
India,IND,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",1997,102.7,내 상식은 최신 데이터와 얼마나 다를까?
