station_id,name,latitude,longitude,capacity,num_bikes_available,num_docks_available,is_renting
26cae473-0e59-4af7-bad5-bb6fec85c8bc,Madison St & Seneca Ave,40.70183,-73.90625,22,4,17,1
1960020234227886806,3 Ave & E 62 St,40.76313,-73.96527,51,2,44,1
cbf76774-1276-4cf8-9442-f00571f1451c,Clinton St & Tillary St,40.696232971293156,-73.99142056703568,34,19,8,1
1882824287789509296,3 Ave & E 71 St,40.76879,-73.9614,47,1,44,1
66dc1d80-0aca-11e7-82f6-3863bb44ef7c,W 37 St & 10 Ave,40.75660359,-73.9979009,39,16,19,1
64f0f28c-bedc-42d5-b107-ecdd48fc30cd,Broadway & W 48 St,40.76017739537783,-73.98486793041229,103,1,100,1
d5cabb43-6c78-4022-964e-a8b02470509e,Sterling St & Nostrand Ave,40.66318,-73.95076,23,20,0,1
66dc17df-0aca-11e7-82f6-3863bb44ef7c,E 45 St & 3 Ave,40.75255434,-73.97282625,34,1,30,1
66dbc420-0aca-11e7-82f6-3863bb44ef7c,Clinton St & Grand St,40.71559509,-73.9870295,54,43,9,1
1854538387432581604,49 Ave & 108 St,40.74535,-73.8558,22,22,0,1
66dd056e-0aca-11e7-82f6-3863bb44ef7c,Graham Ave & Withers St,40.7169811,-73.94485918,18,15,1,1
6d766daf-9298-4059-a329-1818582d495f,Borden Ave & Review Ave,40.73866345465306,-73.94093804061413,19,13,4,1
66dc7ba2-0aca-11e7-82f6-3863bb44ef7c,E 14 St & Ave B,40.72938685,-73.97772429,43,34,4,1
66dd2060-0aca-11e7-82f6-3863bb44ef7c,India St & Manhattan Ave,40.73232194,-73.9550858,50,46,1,1
1851674198082642572,Corona Ave & 111 St,40.7408,-73.84978,22,19,1,1
1794852638057746848,63 St & Borden Ave,40.72655,-73.90321,21,18,2,1
2206775039911987038,63 Dr & Austin St,40.72713,-73.86416,0,0,0,0
2206774503955006790,64 Rd & Grand Central Pkwy,40.73362,-73.84494,0,0,0,0
