date,respondent,respondent_name,type,type_name,value,unit
2021-09-19,CAL,California,NG,Net generation,517542,megawatthours
2021-09-19,CAL,California,NG,Net generation,516928,megawatthours
2021-09-19,CAL,California,NG,Net generation,515970,megawatthours
2021-09-19,CAL,California,TI,Total interchange,-159107,megawatthours
2021-09-19,CAL,California,TI,Total interchange,-158021,megawatthours
2021-09-19,CAL,California,TI,Total interchange,-158619,megawatthours
2021-09-19,CAL,California,TI,Total interchange,-158549,megawatthours
2021-09-19,CAL,California,TI,Total interchange,-159107,megawatthours
2021-09-20,CAL,California,D,Demand,791634,megawatthours
2021-09-20,CAL,California,D,Demand,784606,megawatthours
2021-09-20,CAL,California,D,Demand,780022,megawatthours
2021-09-20,CAL,California,D,Demand,788379,megawatthours
2021-09-20,CAL,California,D,Demand,791634,megawatthours
2021-09-20,CAL,California,DF,Day-ahead demand forecast,788769,megawatthours
2021-09-20,CAL,California,DF,Day-ahead demand forecast,781814,megawatthours
2021-09-20,CAL,California,DF,Day-ahead demand forecast,777079,megawatthours
2021-09-20,CAL,California,DF,Day-ahead demand forecast,785707,megawatthours
2021-09-20,CAL,California,DF,Day-ahead demand forecast,788769,megawatthours
2021-09-20,CAL,California,NG,Net generation,574672,megawatthours
2021-09-20,CAL,California,NG,Net generation,569834,megawatthours
2021-09-20,CAL,California,NG,Net generation,566479,megawatthours
2021-09-20,CAL,California,NG,Net generation,572191,megawatthours
2021-09-20,CAL,California,NG,Net generation,574672,megawatthours
2021-09-20,CAL,California,TI,Total interchange,-207921,megawatthours
2021-09-20,CAL,California,TI,Total interchange,-205859,megawatthours
2021-09-20,CAL,California,TI,Total interchange,-204596,megawatthours
2021-09-20,CAL,California,TI,Total interchange,-206749,megawatthours
2021-09-20,CAL,California,TI,Total interchange,-207921,megawatthours
2021-09-21,CAL,California,D,Demand,896417,megawatthours
2021-09-21,CAL,California,D,Demand,889768,megawatthours
2021-09-21,CAL,California,D,Demand,885450,megawatthours
2021-09-21,CAL,California,D,Demand,893414,megawatthours
2021-09-21,CAL,California,D,Demand,896417,megawatthours
2021-09-21,CAL,California,DF,Day-ahead demand forecast,861888,megawatthours
2021-09-21,CAL,California,DF,Day-ahead demand forecast,856931,megawatthours
2021-09-21,CAL,California,DF,Day-ahead demand forecast,853766,megawatthours
2021-09-21,CAL,California,DF,Day-ahead demand forecast,859556,megawatthours
2021-09-21,CAL,California,DF,Day-ahead demand forecast,861888,megawatthours
2021-09-21,CAL,California,NG,Net generation,672560,megawatthours
2021-09-21,CAL,California,NG,Net generation,665719,megawatthours
2021-09-21,CAL,California,NG,Net generation,662206,megawatthours
2021-09-21,CAL,California,NG,Net generation,669245,megawatthours
2021-09-21,CAL,California,NG,Net generation,672560,megawatthours
2021-09-21,CAL,California,TI,Total interchange,-214819,megawatthours
2021-09-21,CAL,California,TI,Total interchange,-216290,megawatthours
2021-09-21,CAL,California,TI,Total interchange,-216275,megawatthours
2021-09-21,CAL,California,TI,Total interchange,-215845,megawatthours
2021-09-21,CAL,California,TI,Total interchange,-214819,megawatthours
2021-09-22,CAL,California,D,Demand,926157,megawatthours
2021-09-22,CAL,California,D,Demand,926714,megawatthours
2021-09-22,CAL,California,D,Demand,927207,megawatthours
2021-09-22,CAL,California,D,Demand,926454,megawatthours
2021-09-22,CAL,California,D,Demand,926157,megawatthours
2021-09-22,CAL,California,DF,Day-ahead demand forecast,873430,megawatthours
2021-09-22,CAL,California,DF,Day-ahead demand forecast,873636,megawatthours
2021-09-22,CAL,California,DF,Day-ahead demand forecast,873746,megawatthours
2021-09-22,CAL,California,DF,Day-ahead demand forecast,873563,megawatthours
2021-09-22,CAL,California,DF,Day-ahead demand forecast,873430,megawatthours
2021-09-22,CAL,California,NG,Net generation,704216,megawatthours
2021-09-22,CAL,California,NG,Net generation,704172,megawatthours
2021-09-22,CAL,California,NG,Net generation,703928,megawatthours
2021-09-22,CAL,California,NG,Net generation,704557,megawatthours
2021-09-22,CAL,California,NG,Net generation,704216,megawatthours
2021-09-22,CAL,California,TI,Total interchange,-208577,megawatthours
2021-09-22,CAL,California,TI,Total interchange,-208593,megawatthours
2021-09-22,CAL,California,TI,Total interchange,-208978,megawatthours
2021-09-22,CAL,California,TI,Total interchange,-208553,megawatthours
2021-09-22,CAL,California,TI,Total interchange,-208577,megawatthours
2021-09-23,CAL,California,D,Demand,867921,megawatthours
2021-09-23,CAL,California,D,Demand,872459,megawatthours
2021-09-23,CAL,California,D,Demand,875447,megawatthours
2021-09-23,CAL,California,D,Demand,869899,megawatthours
2021-09-23,CAL,California,D,Demand,867921,megawatthours
2021-09-23,CAL,California,DF,Day-ahead demand forecast,890353,megawatthours
2021-09-23,CAL,California,DF,Day-ahead demand forecast,889971,megawatthours
2021-09-23,CAL,California,DF,Day-ahead demand forecast,889918,megawatthours
2021-09-23,CAL,California,DF,Day-ahead demand forecast,890050,megawatthours
2021-09-23,CAL,California,DF,Day-ahead demand forecast,890353,megawatthours
2021-09-23,CAL,California,NG,Net generation,646754,megawatthours
2021-09-23,CAL,California,NG,Net generation,649388,megawatthours
2021-09-23,CAL,California,NG,Net generation,652462,megawatthours
2021-09-23,CAL,California,NG,Net generation,647622,megawatthours
2021-09-23,CAL,California,NG,Net generation,646754,megawatthours
2021-09-23,CAL,California,TI,Total interchange,-206392,megawatthours
2021-09-23,CAL,California,TI,Total interchange,-207057,megawatthours
2021-09-23,CAL,California,TI,Total interchange,-206800,megawatthours
2021-09-23,CAL,California,TI,Total interchange,-207026,megawatthours
2021-09-23,CAL,California,TI,Total interchange,-206392,megawatthours
2021-09-24,CAL,California,D,Demand,829318,megawatthours
2021-09-24,CAL,California,D,Demand,831794,megawatthours
2021-09-24,CAL,California,D,Demand,833746,megawatthours
2021-09-24,CAL,California,D,Demand,830400,megawatthours
2021-09-24,CAL,California,D,Demand,829318,megawatthours
2021-09-24,CAL,California,DF,Day-ahead demand forecast,842331,megawatthours
2021-09-24,CAL,California,DF,Day-ahead demand forecast,844881,megawatthours
2021-09-24,CAL,California,DF,Day-ahead demand forecast,847001,megawatthours
2021-09-24,CAL,California,DF,Day-ahead demand forecast,843482,megawatthours
2021-09-24,CAL,California,DF,Day-ahead demand forecast,842331,megawatthours
2021-09-24,CAL,California,NG,Net generation,610044,megawatthours
2021-09-24,CAL,California,NG,Net generation,611248,megawatthours
2021-09-24,CAL,California,NG,Net generation,612113,megawatthours
2021-09-24,CAL,California,NG,Net generation,610733,megawatthours
2021-09-24,CAL,California,NG,Net generation,610044,megawatthours
2021-09-24,CAL,California,TI,Total interchange,-198040,megawatthours
2021-09-24,CAL,California,TI,Total interchange,-199649,megawatthours
2021-09-24,CAL,California,TI,Total interchange,-199916,megawatthours
2021-09-24,CAL,California,TI,Total interchange,-198598,megawatthours
2021-09-24,CAL,California,TI,Total interchange,-198040,megawatthours
2021-09-25,CAL,California,D,Demand,745480,megawatthours
2021-09-25,CAL,California,D,Demand,749694,megawatthours
2021-09-25,CAL,California,D,Demand,752590,megawatthours
2021-09-25,CAL,California,D,Demand,747372,megawatthours
2021-09-25,CAL,California,D,Demand,745480,megawatthours
2021-09-25,CAL,California,DF,Day-ahead demand forecast,745433,megawatthours
2021-09-25,CAL,California,DF,Day-ahead demand forecast,751124,megawatthours
2021-09-25,CAL,California,DF,Day-ahead demand forecast,754880,megawatthours
2021-09-25,CAL,California,DF,Day-ahead demand forecast,747950,megawatthours
2021-09-25,CAL,California,DF,Day-ahead demand forecast,745433,megawatthours
2021-09-25,CAL,California,NG,Net generation,527083,megawatthours
2021-09-25,CAL,California,NG,Net generation,531504,megawatthours
2021-09-25,CAL,California,NG,Net generation,533460,megawatthours
2021-09-25,CAL,California,NG,Net generation,529335,megawatthours
2021-09-25,CAL,California,NG,Net generation,527083,megawatthours
2021-09-25,CAL,California,TI,Total interchange,-200612,megawatthours
2021-09-25,CAL,California,TI,Total interchange,-200710,megawatthours
2021-09-25,CAL,California,TI,Total interchange,-201405,megawatthours
2021-09-25,CAL,California,TI,Total interchange,-200327,megawatthours
2021-09-25,CAL,California,TI,Total interchange,-200612,megawatthours
2021-09-26,CAL,California,D,Demand,685138,megawatthours
2021-09-26,CAL,California,D,Demand,688733,megawatthours
2021-09-26,CAL,California,D,Demand,690565,megawatthours
2021-09-26,CAL,California,D,Demand,686877,megawatthours
2021-09-26,CAL,California,D,Demand,685138,megawatthours
2021-09-26,CAL,California,DF,Day-ahead demand forecast,684427,megawatthours
2021-09-26,CAL,California,DF,Day-ahead demand forecast,688414,megawatthours
2021-09-26,CAL,California,DF,Day-ahead demand forecast,690265,megawatthours
2021-09-26,CAL,California,DF,Day-ahead demand forecast,686460,megawatthours
2021-09-26,CAL,California,DF,Day-ahead demand forecast,684427,megawatthours
2021-09-26,CAL,California,NG,Net generation,487924,megawatthours
2021-09-26,CAL,California,NG,Net generation,490615,megawatthours
2021-09-26,CAL,California,NG,Net generation,491638,megawatthours
2021-09-26,CAL,California,NG,Net generation,489124,megawatthours
2021-09-26,CAL,California,NG,Net generation,487924,megawatthours
2021-09-26,CAL,California,TI,Total interchange,-177992,megawatthours
2021-09-26,CAL,California,TI,Total interchange,-178831,megawatthours
2021-09-26,CAL,California,TI,Total interchange,-180051,megawatthours
2021-09-26,CAL,California,TI,Total interchange,-178415,megawatthours
2021-09-26,CAL,California,TI,Total interchange,-177992,megawatthours
2021-09-27,CAL,California,D,Demand,743556,megawatthours
2021-09-27,CAL,California,D,Demand,740856,megawatthours
2021-09-27,CAL,California,D,Demand,739134,megawatthours
2021-09-27,CAL,California,D,Demand,742301,megawatthours
2021-09-27,CAL,California,D,Demand,743556,megawatthours
2021-09-27,CAL,California,DF,Day-ahead demand forecast,738220,megawatthours
2021-09-27,CAL,California,DF,Day-ahead demand forecast,735970,megawatthours
2021-09-27,CAL,California,DF,Day-ahead demand forecast,734626,megawatthours
2021-09-27,CAL,California,DF,Day-ahead demand forecast,737173,megawatthours
2021-09-27,CAL,California,DF,Day-ahead demand forecast,738220,megawatthours
2021-09-27,CAL,California,NG,Net generation,566608,megawatthours
2021-09-27,CAL,California,NG,Net generation,564164,megawatthours
2021-09-27,CAL,California,NG,Net generation,562741,megawatthours
2021-09-27,CAL,California,NG,Net generation,565509,megawatthours
2021-09-27,CAL,California,NG,Net generation,566608,megawatthours
2021-09-27,CAL,California,TI,Total interchange,-163398,megawatthours
2021-09-27,CAL,California,TI,Total interchange,-163553,megawatthours
2021-09-27,CAL,California,TI,Total interchange,-163506,megawatthours
2021-09-27,CAL,California,TI,Total interchange,-163558,megawatthours
2021-09-27,CAL,California,TI,Total interchange,-163398,megawatthours
2021-09-28,CAL,California,D,Demand,733757,megawatthours
2021-09-28,CAL,California,D,Demand,734152,megawatthours
2021-09-28,CAL,California,D,Demand,734542,megawatthours
2021-09-28,CAL,California,D,Demand,733972,megawatthours
2021-09-28,CAL,California,D,Demand,733757,megawatthours
2021-09-28,CAL,California,DF,Day-ahead demand forecast,724730,megawatthours
2021-09-28,CAL,California,DF,Day-ahead demand forecast,726174,megawatthours
2021-09-28,CAL,California,DF,Day-ahead demand forecast,727217,megawatthours
2021-09-28,CAL,California,DF,Day-ahead demand forecast,725313,megawatthours
2021-09-28,CAL,California,DF,Day-ahead demand forecast,724730,megawatthours
2021-09-28,CAL,California,NG,Net generation,534422,megawatthours
2021-09-28,CAL,California,NG,Net generation,537006,megawatthours
2021-09-28,CAL,California,NG,Net generation,539365,megawatthours
2021-09-28,CAL,California,NG,Net generation,535122,megawatthours
2021-09-28,CAL,California,NG,Net generation,534422,megawatthours
2021-09-28,CAL,California,TI,Total interchange,-187713,megawatthours
2021-09-28,CAL,California,TI,Total interchange,-185074,megawatthours
2021-09-28,CAL,California,TI,Total interchange,-182675,megawatthours
2021-09-28,CAL,California,TI,Total interchange,-186510,megawatthours
2021-09-28,CAL,California,TI,Total interchange,-187713,megawatthours
2021-09-29,CAL,California,D,Demand,727284,megawatthours
2021-09-29,CAL,California,D,Demand,727152,megawatthours
2021-09-29,CAL,California,D,Demand,726802,megawatthours
2021-09-29,CAL,California,D,Demand,727257,megawatthours
2021-09-29,CAL,California,D,Demand,727284,megawatthours
2021-09-29,CAL,California,DF,Day-ahead demand forecast,721445,megawatthours
2021-09-29,CAL,California,DF,Day-ahead demand forecast,720916,megawatthours
2021-09-29,CAL,California,DF,Day-ahead demand forecast,720448,megawatthours
2021-09-29,CAL,California,DF,Day-ahead demand forecast,721269,megawatthours
2021-09-29,CAL,California,DF,Day-ahead demand forecast,721445,megawatthours
2021-09-29,CAL,California,NG,Net generation,528595,megawatthours
2021-09-29,CAL,California,NG,Net generation,527339,megawatthours
2021-09-29,CAL,California,NG,Net generation,526936,megawatthours
2021-09-29,CAL,California,NG,Net generation,528149,megawatthours
2021-09-29,CAL,California,NG,Net generation,528595,megawatthours
2021-09-29,CAL,California,TI,Total interchange,-183026,megawatthours
2021-09-29,CAL,California,TI,Total interchange,-183250,megawatthours
2021-09-29,CAL,California,TI,Total interchange,-183740,megawatthours
2021-09-29,CAL,California,TI,Total interchange,-183260,megawatthours
2021-09-29,CAL,California,TI,Total interchange,-183026,megawatthours
2021-09-30,CAL,California,D,Demand,760793,megawatthours
2021-09-30,CAL,California,D,Demand,758927,megawatthours
2021-09-30,CAL,California,D,Demand,757309,megawatthours
2021-09-30,CAL,California,D,Demand,760147,megawatthours
2021-09-30,CAL,California,D,Demand,760793,megawatthours
2021-09-30,CAL,California,DF,Day-ahead demand forecast,747221,megawatthours
2021-09-30,CAL,California,DF,Day-ahead demand forecast,744674,megawatthours
2021-09-30,CAL,California,DF,Day-ahead demand forecast,742796,megawatthours
2021-09-30,CAL,California,DF,Day-ahead demand forecast,746135,megawatthours
2021-09-30,CAL,California,DF,Day-ahead demand forecast,747221,megawatthours
2021-09-30,CAL,California,NG,Net generation,559596,megawatthours
2021-09-30,CAL,California,NG,Net generation,558917,megawatthours
2021-09-30,CAL,California,NG,Net generation,557704,megawatthours
2021-09-30,CAL,California,NG,Net generation,559668,megawatthours
2021-09-30,CAL,California,NG,Net generation,559596,megawatthours
2021-09-30,CAL,California,TI,Total interchange,-190298,megawatthours
2021-09-30,CAL,California,TI,Total interchange,-190069,megawatthours
2021-09-30,CAL,California,TI,Total interchange,-189833,megawatthours
2021-09-30,CAL,California,TI,Total interchange,-190035,megawatthours
2021-09-30,CAL,California,TI,Total interchange,-190298,megawatthours
2021-10-01,CAL,California,D,Demand,778528,megawatthours
2021-10-01,CAL,California,D,Demand,777369,megawatthours
2021-10-01,CAL,California,D,Demand,777190,megawatthours
