date,gamePk,gameDate,season,gameType,status,away_team,home_team,away_score,home_score
2021-08-29,632696,2021-08-29T18:35:00Z,2021,R,Final,Houston Astros,Texas Rangers,2,13
2021-08-29,632714,2021-08-29T20:10:00Z,2021,R,Final,Colorado Rockies,Los Angeles Dodgers,5,0
2021-08-29,632693,2021-08-29T20:10:00Z,2021,R,Final,Kansas City Royals,Seattle Mariners,3,4
2021-08-29,632700,2021-08-29T23:08:00Z,2021,R,Final,New York Yankees,Oakland Athletics,1,3
2021-08-30,633372,2021-08-30T18:10:00Z,2021,R,Final,Minnesota Twins,Detroit Tigers,3,2
2021-08-30,632692,2021-08-30T22:40:00Z,2021,R,Final,St. Louis Cardinals,Cincinnati Reds,3,1
2021-08-30,632691,2021-08-30T23:05:00Z,2021,R,Final,Philadelphia Phillies,Washington Nationals,7,4
2021-08-30,632668,2021-08-30T23:07:00Z,2021,R,Final,Baltimore Orioles,Toronto Blue Jays,3,7
2021-08-30,632664,2021-08-30T23:10:00Z,2021,R,Final,Boston Red Sox,Tampa Bay Rays,1,6
2021-08-30,632678,2021-08-31T00:05:00Z,2021,R,Final,Colorado Rockies,Texas Rangers,3,4
2021-08-30,632690,2021-08-31T01:38:00Z,2021,R,Final,New York Yankees,Los Angeles Angels,7,8
2021-08-30,632703,2021-08-31T01:40:00Z,2021,R,Final,San Diego Padres,Arizona Diamondbacks,7,5
2021-08-30,632687,2021-08-31T01:45:00Z,2021,R,Final,Milwaukee Brewers,San Francisco Giants,3,1
2021-08-30,632665,2021-08-31T02:10:00Z,2021,R,Final,Houston Astros,Seattle Mariners,4,3
2021-08-30,632674,2021-08-31T02:10:00Z,2021,R,Final,Atlanta Braves,Los Angeles Dodgers,3,5
2021-08-31,632192,2021-08-31T17:10:00Z,2021,R,Final,Miami Marlins,New York Mets,5,6
2021-08-31,632677,2021-08-31T23:05:00Z,2021,R,Final,Philadelphia Phillies,Washington Nationals,12,6
2021-08-31,632715,2021-08-31T23:07:00Z,2021,R,Final,Baltimore Orioles,Toronto Blue Jays,4,2
2021-08-31,632688,2021-08-31T23:10:00Z,2021,R,Final,Oakland Athletics,Detroit Tigers,9,3
2021-08-31,632669,2021-08-31T23:10:00Z,2021,R,Final,Boston Red Sox,Tampa Bay Rays,5,8
2021-08-31,632679,2021-08-31T23:10:00Z,2021,R,Final,Miami Marlins,New York Mets,1,3
2021-08-31,632680,2021-09-01T00:05:00Z,2021,R,Final,Colorado Rockies,Texas Rangers,3,4
2021-08-31,632676,2021-09-01T00:10:00Z,2021,R,Final,Cleveland Indians,Kansas City Royals,7,2
2021-08-31,632694,2021-09-01T00:10:00Z,2021,R,Final,Chicago Cubs,Minnesota Twins,3,1
2021-08-31,632683,2021-09-01T00:10:00Z,2021,R,Final,Pittsburgh Pirates,Chicago White Sox,2,4
2021-08-31,632675,2021-09-01T01:38:00Z,2021,R,Final,New York Yankees,Los Angeles Angels,4,6
2021-08-31,632672,2021-09-01T01:40:00Z,2021,R,Final,San Diego Padres,Arizona Diamondbacks,3,0
2021-08-31,632682,2021-09-01T01:45:00Z,2021,R,Final,Milwaukee Brewers,San Francisco Giants,6,2
2021-08-31,632657,2021-09-01T02:10:00Z,2021,R,Final,Houston Astros,Seattle Mariners,0,4
2021-08-31,632663,2021-09-01T02:10:00Z,2021,R,Final,Atlanta Braves,Los Angeles Dodgers,2,3
2021-08-31,632699,2021-08-31T22:40:00Z,2021,R,Postponed,St. Louis Cardinals,Cincinnati Reds,,
2021-09-01,632699,2021-09-01T17:10:00Z,2021,R,Final,St. Louis Cardinals,Cincinnati Reds,5,4
2021-09-01,632731,2021-09-01T22:40:00Z,2021,R,Final,St. Louis Cardinals,Cincinnati Reds,2,12
2021-09-01,632641,2021-09-01T18:05:00Z,2021,R,Final,Colorado Rockies,Texas Rangers,9,5
2021-09-01,632681,2021-09-01T19:40:00Z,2021,R,Final,San Diego Padres,Arizona Diamondbacks,3,8
2021-09-01,632648,2021-09-01T20:10:00Z,2021,R,Final,Houston Astros,Seattle Mariners,0,1
2021-09-01,632640,2021-09-01T23:07:00Z,2021,R,Final,Baltimore Orioles,Toronto Blue Jays,4,5
2021-09-01,632655,2021-09-01T23:07:00Z,2021,R,Final,New York Yankees,Los Angeles Angels,4,1
2021-09-01,632710,2021-09-01T23:10:00Z,2021,R,Final,Oakland Athletics,Detroit Tigers,6,8
2021-09-01,632653,2021-09-01T23:10:00Z,2021,R,Final,Boston Red Sox,Tampa Bay Rays,3,2
2021-09-01,632662,2021-09-02T00:10:00Z,2021,R,Final,Cleveland Indians,Kansas City Royals,5,3
2021-09-01,632689,2021-09-02T00:10:00Z,2021,R,Final,Chicago Cubs,Minnesota Twins,3,0
2021-09-01,632671,2021-09-02T00:10:00Z,2021,R,Final,Pittsburgh Pirates,Chicago White Sox,3,6
2021-09-01,632661,2021-09-02T01:45:00Z,2021,R,Final,Milwaukee Brewers,San Francisco Giants,5,2
2021-09-01,632656,2021-09-02T02:10:00Z,2021,R,Final,Atlanta Braves,Los Angeles Dodgers,3,4
2021-09-01,632670,2021-09-01T23:05:00Z,2021,R,Postponed,Philadelphia Phillies,Washington Nationals,,
2021-09-01,632666,2021-09-01T23:10:00Z,2021,R,Postponed,Miami Marlins,New York Mets,,
2021-09-02,632670,2021-09-02T17:05:00Z,2021,R,Final,Philadelphia Phillies,Washington Nationals,7,6
2021-09-02,632686,2021-09-02T17:10:00Z,2021,R,Final,Oakland Athletics,Detroit Tigers,8,6
2021-09-02,632659,2021-09-02T19:45:00Z,2021,R,Final,Milwaukee Brewers,San Francisco Giants,1,5
2021-09-02,632630,2021-09-02T23:10:00Z,2021,R,Final,Boston Red Sox,Tampa Bay Rays,4,0
2021-09-02,632650,2021-09-02T23:10:00Z,2021,R,Final,Miami Marlins,New York Mets,3,4
2021-09-02,632646,2021-09-03T00:05:00Z,2021,R,Final,Pittsburgh Pirates,Chicago Cubs,5,6
2021-09-02,632635,2021-09-03T00:10:00Z,2021,R,Final,Cleveland Indians,Kansas City Royals,4,2
2021-09-02,632695,2021-09-03T00:40:00Z,2021,R,Final,Atlanta Braves,Colorado Rockies,6,5
2021-09-03,632660,2021-09-03T18:20:00Z,2021,R,Final,Pittsburgh Pirates,Chicago Cubs,5,6
2021-09-03,632617,2021-09-03T23:05:00Z,2021,R,Final,New York Mets,Washington Nationals,6,2
2021-09-03,632642,2021-09-03T23:05:00Z,2021,R,Final,Baltimore Orioles,New York Yankees,3,4
2021-09-03,632629,2021-09-03T23:07:00Z,2021,R,Final,Oakland Athletics,Toronto Blue Jays,10,11
2021-09-03,632639,2021-09-03T23:10:00Z,2021,R,Final,Cleveland Indians,Boston Red Sox,5,8
2021-09-03,632654,2021-09-03T23:10:00Z,2021,R,Final,Detroit Tigers,Cincinnati Reds,15,5
2021-09-03,632627,2021-09-03T23:10:00Z,2021,R,Final,Minnesota Twins,Tampa Bay Rays,3,5
2021-09-03,632621,2021-09-03T23:10:00Z,2021,R,Final,Philadelphia Phillies,Miami Marlins,3,10
2021-09-03,632633,2021-09-04T00:10:00Z,2021,R,Final,Chicago White Sox,Kansas City Royals,2,7
2021-09-03,632638,2021-09-04T00:10:00Z,2021,R,Final,St. Louis Cardinals,Milwaukee Brewers,15,4
2021-09-03,632644,2021-09-04T00:40:00Z,2021,R,Final,Atlanta Braves,Colorado Rockies,3,4
2021-09-03,632632,2021-09-04T01:38:00Z,2021,R,Final,Texas Rangers,Los Angeles Angels,2,3
2021-09-03,632708,2021-09-04T01:40:00Z,2021,R,Final,Seattle Mariners,Arizona Diamondbacks,6,5
2021-09-03,632645,2021-09-04T01:45:00Z,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,2,3
2021-09-03,632651,2021-09-04T02:10:00Z,2021,R,Final,Houston Astros,San Diego Padres,6,3
2021-09-04,634556,2021-09-04T17:05:00Z,2021,R,Final,New York Mets,Washington Nationals,11,9
2021-09-04,632611,2021-09-04T22:05:00Z,2021,R,Final,New York Mets,Washington Nationals,3,4
2021-09-04,632622,2021-09-04T17:05:00Z,2021,R,Final,Baltimore Orioles,New York Yankees,4,3
2021-09-04,632624,2021-09-04T18:20:00Z,2021,R,Final,Pittsburgh Pirates,Chicago Cubs,6,7
2021-09-04,632616,2021-09-04T19:07:00Z,2021,R,Final,Oakland Athletics,Toronto Blue Jays,8,10
2021-09-04,632600,2021-09-04T20:05:00Z,2021,R,Final,Minnesota Twins,Tampa Bay Rays,4,11
2021-09-04,632634,2021-09-04T20:10:00Z,2021,R,Final,Cleveland Indians,Boston Red Sox,3,4
2021-09-04,632626,2021-09-04T22:10:00Z,2021,R,Final,Philadelphia Phillies,Miami Marlins,2,3
2021-09-04,632649,2021-09-04T23:10:00Z,2021,R,Final,Detroit Tigers,Cincinnati Reds,4,7
2021-09-04,632652,2021-09-04T23:10:00Z,2021,R,Final,Chicago White Sox,Kansas City Royals,10,7
2021-09-04,632667,2021-09-04T23:10:00Z,2021,R,Final,St. Louis Cardinals,Milwaukee Brewers,0,4
2021-09-04,632623,2021-09-05T00:10:00Z,2021,R,Final,Seattle Mariners,Arizona Diamondbacks,8,5
2021-09-04,632615,2021-09-05T00:10:00Z,2021,R,Final,Atlanta Braves,Colorado Rockies,6,7
2021-09-04,632612,2021-09-05T00:40:00Z,2021,R,Final,Houston Astros,San Diego Padres,2,10
2021-09-04,632636,2021-09-05T01:05:00Z,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,6,1
2021-09-04,632625,2021-09-05T01:07:00Z,2021,R,Final,Texas Rangers,Los Angeles Angels,1,4
2021-09-05,632598,2021-09-05T17:05:00Z,2021,R,Final,New York Mets,Washington Nationals,13,6
2021-09-05,632582,2021-09-05T17:05:00Z,2021,R,Final,Baltimore Orioles,New York Yankees,8,7
2021-09-05,632607,2021-09-05T17:07:00Z,2021,R,Final,Oakland Athletics,Toronto Blue Jays,0,8
2021-09-05,632592,2021-09-05T17:10:00Z,2021,R,Final,Cleveland Indians,Boston Red Sox,11,5
2021-09-05,632618,2021-09-05T17:10:00Z,2021,R,Final,Detroit Tigers,Cincinnati Reds,4,1
2021-09-05,632605,2021-09-05T17:10:00Z,2021,R,Final,Minnesota Twins,Tampa Bay Rays,6,5
2021-09-05,632602,2021-09-05T17:10:00Z,2021,R,Final,Philadelphia Phillies,Miami Marlins,4,3
2021-09-05,632614,2021-09-05T18:10:00Z,2021,R,Final,Chicago White Sox,Kansas City Royals,0,6
2021-09-05,632610,2021-09-05T18:10:00Z,2021,R,Final,St. Louis Cardinals,Milwaukee Brewers,5,6
2021-09-05,632613,2021-09-05T18:20:00Z,2021,R,Final,Pittsburgh Pirates,Chicago Cubs,8,11
2021-09-05,632606,2021-09-05T19:10:00Z,2021,R,Final,Atlanta Braves,Colorado Rockies,9,2
2021-09-05,632619,2021-09-05T20:07:00Z,2021,R,Final,Texas Rangers,Los Angeles Angels,7,3
2021-09-05,632647,2021-09-05T20:10:00Z,2021,R,Final,Houston Astros,San Diego Padres,3,4
2021-09-05,632601,2021-09-05T20:10:00Z,2021,R,Final,Seattle Mariners,Arizona Diamondbacks,10,4
2021-09-05,632599,2021-09-05T23:08:00Z,2021,R,Final,Los Angeles Dodgers,San Francisco Giants,4,6
2021-09-06,632658,2021-09-06T17:05:00Z,2021,R,Final,Kansas City Royals,Baltimore Orioles,3,2
2021-09-06,632604,2021-09-06T17:05:00Z,2021,R,Final,New York Mets,Washington Nationals,3,4
2021-09-06,632593,2021-09-06T17:05:00Z,2021,R,Final,Toronto Blue Jays,New York Yankees,8,0
2021-09-06,632603,2021-09-06T17:10:00Z,2021,R,Final,Tampa Bay Rays,Boston Red Sox,11,10
2021-09-06,632585,2021-09-06T17:35:00Z,2021,R,Final,Detroit Tigers,Pittsburgh Pirates,3,6
2021-09-06,632584,2021-09-06T18:10:00Z,2021,R,Final,Philadelphia Phillies,Milwaukee Brewers,12,0
2021-09-06,632597,2021-09-06T18:20:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,3,4
2021-09-06,632608,2021-09-06T20:10:00Z,2021,R,Final,San Francisco Giants,Colorado Rockies,10,5
2021-09-06,632628,2021-09-06T20:15:00Z,2021,R,Final,Los Angeles Dodgers,St. Louis Cardinals,5,1
2021-09-06,632591,2021-09-06T22:10:00Z,2021,R,Final,Minnesota Twins,Cleveland Indians,5,2
2021-09-06,632596,2021-09-06T23:10:00Z,2021,R,Final,Seattle Mariners,Houston Astros,2,11
2021-09-06,632620,2021-09-07T01:07:00Z,2021,R,Final,Texas Rangers,Los Angeles Angels,4,0
2021-09-07,632586,2021-09-07T22:10:00Z,2021,R,Final,Minnesota Twins,Cleveland Indians,3,0
2021-09-07,632560,2021-09-07T22:35:00Z,2021,R,Final,Detroit Tigers,Pittsburgh Pirates,2,3
2021-09-07,632572,2021-09-07T22:40:00Z,2021,R,Final,New York Mets,Miami Marlins,9,4
2021-09-07,632594,2021-09-07T23:05:00Z,2021,R,Final,Kansas City Royals,Baltimore Orioles,3,7
2021-09-07,632577,2021-09-07T23:05:00Z,2021,R,Final,Toronto Blue Jays,New York Yankees,5,1
2021-09-07,632588,2021-09-07T23:10:00Z,2021,R,Final,Tampa Bay Rays,Boston Red Sox,12,7
2021-09-07,632583,2021-09-07T23:20:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,5,8
2021-09-07,632637,2021-09-07T23:40:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,4,3
2021-09-07,632569,2021-09-07T23:40:00Z,2021,R,Final,Philadelphia Phillies,Milwaukee Brewers,0,10
2021-09-07,632558,2021-09-07T23:45:00Z,2021,R,Final,Los Angeles Dodgers,St. Louis Cardinals,7,2
2021-09-07,632590,2021-09-08T00:10:00Z,2021,R,Final,Seattle Mariners,Houston Astros,4,5
2021-09-07,632587,2021-09-08T00:40:00Z,2021,R,Final,San Francisco Giants,Colorado Rockies,12,3
2021-09-07,632595,2021-09-08T01:40:00Z,2021,R,Final,Texas Rangers,Arizona Diamondbacks,3,1
2021-09-07,632578,2021-09-08T01:40:00Z,2021,R,Final,Chicago White Sox,Oakland Athletics,6,3
2021-09-07,632581,2021-09-08T02:10:00Z,2021,R,Final,Los Angeles Angels,San Diego Padres,4,0
2021-09-08,632580,2021-09-08T18:10:00Z,2021,R,Final,Seattle Mariners,Houston Astros,8,5
2021-09-08,632589,2021-09-08T19:10:00Z,2021,R,Final,San Francisco Giants,Colorado Rockies,7,4
2021-09-08,632573,2021-09-08T19:40:00Z,2021,R,Final,Texas Rangers,Arizona Diamondbacks,8,5
2021-09-08,632579,2021-09-08T22:10:00Z,2021,R,Final,Minnesota Twins,Cleveland Indians,3,0
2021-09-08,632609,2021-09-08T22:35:00Z,2021,R,Final,Detroit Tigers,Pittsburgh Pirates,5,1
2021-09-08,632574,2021-09-08T22:40:00Z,2021,R,Final,New York Mets,Miami Marlins,1,2
2021-09-08,632576,2021-09-08T23:05:00Z,2021,R,Final,Kansas City Royals,Baltimore Orioles,8,9
2021-09-08,632567,2021-09-08T23:05:00Z,2021,R,Final,Toronto Blue Jays,New York Yankees,6,3
2021-09-08,632575,2021-09-08T23:10:00Z,2021,R,Final,Tampa Bay Rays,Boston Red Sox,1,2
2021-09-08,632554,2021-09-08T23:20:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,4,2
2021-09-08,632566,2021-09-08T23:40:00Z,2021,R,Final,Cincinnati Reds,Chicago Cubs,1,4
2021-09-08,632565,2021-09-08T23:40:00Z,2021,R,Final,Philadelphia Phillies,Milwaukee Brewers,3,4
2021-09-08,632643,2021-09-08T23:45:00Z,2021,R,Final,Los Angeles Dodgers,St. Louis Cardinals,4,5
2021-09-08,632631,2021-09-09T00:10:00Z,2021,R,Final,Los Angeles Angels,San Diego Padres,5,8
2021-09-08,632545,2021-09-09T01:40:00Z,2021,R,Final,Chicago White Sox,Oakland Athletics,1,5
2021-09-09,632564,2021-09-09T17:15:00Z,2021,R,Final,Los Angeles Dodgers,St. Louis Cardinals,1,2
2021-09-09,632562,2021-09-09T19:37:00Z,2021,R,Final,Chicago White Sox,Oakland Athletics,1,3
2021-09-09,632561,2021-09-09T22:10:00Z,2021,R,Final,Minnesota Twins,Cleveland Indians,1,4
2021-09-09,632536,2021-09-09T22:40:00Z,2021,R,Final,New York Mets,Miami Marlins,2,3
2021-09-09,632556,2021-09-09T23:05:00Z,2021,R,Final,Kansas City Royals,Baltimore Orioles,6,0
2021-09-09,632548,2021-09-09T23:05:00Z,2021,R,Final,Colorado Rockies,Philadelphia Phillies,4,3
2021-09-09,632546,2021-09-09T23:05:00Z,2021,R,Final,Toronto Blue Jays,New York Yankees,6,4
2021-09-09,632570,2021-09-09T23:20:00Z,2021,R,Final,Washington Nationals,Atlanta Braves,6,7
2021-09-10,632550,2021-09-10T18:20:00Z,2021,R,Final,San Francisco Giants,Chicago Cubs,6,1
2021-09-10,632555,2021-09-10T22:35:00Z,2021,R,Final,Washington Nationals,Pittsburgh Pirates,3,4
2021-09-10,632563,2021-09-10T23:05:00Z,2021,R,Final,Toronto Blue Jays,Baltimore Orioles,3,6
2021-09-10,632537,2021-09-10T23:05:00Z,2021,R,Final,Colorado Rockies,Philadelphia Phillies,11,2
2021-09-10,632543,2021-09-10T23:10:00Z,2021,R,Final,Tampa Bay Rays,Detroit Tigers,4,10
2021-09-10,632552,2021-09-10T23:10:00Z,2021,R,Final,New York Yankees,New York Mets,3,10
2021-09-10,632557,2021-09-10T23:10:00Z,2021,R,Final,Milwaukee Brewers,Cleveland Indians,10,3
2021-09-10,632571,2021-09-10T23:20:00Z,2021,R,Final,Miami Marlins,Atlanta Braves,2,6
2021-09-10,632549,2021-09-11T00:10:00Z,2021,R,Final,Los Angeles Angels,Houston Astros,5,10
2021-09-10,632541,2021-09-11T00:10:00Z,2021,R,Final,Kansas City Royals,Minnesota Twins,6,4
2021-09-10,632559,2021-09-11T00:10:00Z,2021,R,Final,Boston Red Sox,Chicago White Sox,3,4
2021-09-10,632534,2021-09-11T00:15:00Z,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,4,2
2021-09-10,632544,2021-09-11T01:40:00Z,2021,R,Final,Texas Rangers,Oakland Athletics,5,10
2021-09-10,632542,2021-09-11T02:10:00Z,2021,R,Final,San Diego Padres,Los Angeles Dodgers,0,3
2021-09-10,632528,2021-09-11T02:10:00Z,2021,R,Final,Arizona Diamondbacks,Seattle Mariners,4,5
2021-09-11,632547,2021-09-11T18:20:00Z,2021,R,Final,San Francisco Giants,Chicago Cubs,15,4
2021-09-11,632535,2021-09-11T20:07:00Z,2021,R,Final,Texas Rangers,Oakland Athletics,8,6
2021-09-11,632539,2021-09-11T20:35:00Z,2021,R,Final,Toronto Blue Jays,Baltimore Orioles,11,10
2021-09-11,633331,2021-09-11T20:40:00Z,2021,R,Final,Toronto Blue Jays,Baltimore Orioles,11,2
2021-09-11,632540,2021-09-11T22:05:00Z,2021,R,Final,Colorado Rockies,Philadelphia Phillies,1,6
2021-09-11,632515,2021-09-11T22:10:00Z,2021,R,Final,Tampa Bay Rays,Detroit Tigers,7,2
2021-09-11,632533,2021-09-11T22:10:00Z,2021,R,Final,Milwaukee Brewers,Cleveland Indians,3,0
2021-09-11,632501,2021-09-11T22:35:00Z,2021,R,Final,Washington Nationals,Pittsburgh Pirates,7,10
2021-09-11,632529,2021-09-11T23:10:00Z,2021,R,Final,Los Angeles Angels,Houston Astros,4,2
2021-09-11,632527,2021-09-11T23:10:00Z,2021,R,Final,Kansas City Royals,Minnesota Twins,2,9
2021-09-11,632531,2021-09-11T23:10:00Z,2021,R,Final,Boston Red Sox,Chicago White Sox,9,8
2021-09-11,632525,2021-09-11T23:15:00Z,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,4,6
2021-09-11,632538,2021-09-11T23:20:00Z,2021,R,Final,Miami Marlins,Atlanta Braves,6,4
2021-09-11,632551,2021-09-11T23:45:00Z,2021,R,Final,New York Yankees,New York Mets,8,7
2021-09-11,632530,2021-09-12T01:10:00Z,2021,R,Final,San Diego Padres,Los Angeles Dodgers,4,5
2021-09-11,632517,2021-09-12T01:10:00Z,2021,R,Final,Arizona Diamondbacks,Seattle Mariners,7,3
2021-09-12,632512,2021-09-12T16:10:00Z,2021,R,Final,Tampa Bay Rays,Detroit Tigers,7,8
2021-09-12,632526,2021-09-12T17:05:00Z,2021,R,Final,Washington Nationals,Pittsburgh Pirates,6,2
2021-09-12,632498,2021-09-12T17:05:00Z,2021,R,Final,Toronto Blue Jays,Baltimore Orioles,22,7
2021-09-12,632514,2021-09-12T17:05:00Z,2021,R,Final,Colorado Rockies,Philadelphia Phillies,5,4
2021-09-12,632510,2021-09-12T17:10:00Z,2021,R,Final,Milwaukee Brewers,Cleveland Indians,11,1
2021-09-12,632523,2021-09-12T17:20:00Z,2021,R,Final,Miami Marlins,Atlanta Braves,3,5
2021-09-12,632532,2021-09-12T18:10:00Z,2021,R,Final,Los Angeles Angels,Houston Astros,1,3
2021-09-12,632519,2021-09-12T18:10:00Z,2021,R,Final,Kansas City Royals,Minnesota Twins,5,3
2021-09-12,632513,2021-09-12T18:10:00Z,2021,R,Final,Boston Red Sox,Chicago White Sox,1,2
2021-09-12,632516,2021-09-12T18:15:00Z,2021,R,Final,Cincinnati Reds,St. Louis Cardinals,0,2
2021-09-12,632508,2021-09-12T18:20:00Z,2021,R,Final,San Francisco Giants,Chicago Cubs,6,5
2021-09-12,632553,2021-09-12T20:07:00Z,2021,R,Final,Texas Rangers,Oakland Athletics,4,3
2021-09-12,632568,2021-09-12T20:10:00Z,2021,R,Final,San Diego Padres,Los Angeles Dodgers,0,8
2021-09-12,632524,2021-09-12T20:10:00Z,2021,R,Final,Arizona Diamondbacks,Seattle Mariners,5,4
2021-09-12,632522,2021-09-13T00:08:00Z,2021,R,Final,New York Yankees,New York Mets,6,7
2021-09-13,632730,2021-09-13T18:05:00Z,2021,R,Final,Minnesota Twins,New York Yankees,5,6
2021-09-13,632518,2021-09-13T23:05:00Z,2021,R,Final,Miami Marlins,Washington Nationals,3,0
2021-09-13,632489,2021-09-13T23:07:00Z,2021,R,Final,Tampa Bay Rays,Toronto Blue Jays,1,8
2021-09-13,632478,2021-09-13T23:10:00Z,2021,R,Final,St. Louis Cardinals,New York Mets,7,0
2021-09-13,632502,2021-09-14T00:05:00Z,2021,R,Final,Houston Astros,Texas Rangers,15,1
2021-09-13,632520,2021-09-14T01:45:00Z,2021,R,Final,San Diego Padres,San Francisco Giants,1,9
2021-09-13,632509,2021-09-14T02:10:00Z,2021,R,Final,Arizona Diamondbacks,Los Angeles Dodgers,1,5
2021-09-13,632507,2021-09-14T02:10:00Z,2021,R,Final,Boston Red Sox,Seattle Mariners,4,5
2021-09-14,633581,2021-09-14T19:10:00Z,2021,R,Final,Cleveland Indians,Minnesota Twins,3,1
2021-09-14,632493,2021-09-14T23:40:00Z,2021,R,Final,Cleveland Indians,Minnesota Twins,3,6
2021-09-14,632503,2021-09-14T22:35:00Z,2021,R,Final,Cincinnati Reds,Pittsburgh Pirates,5,6
2021-09-14,632499,2021-09-14T22:40:00Z,2021,R,Final,Milwaukee Brewers,Detroit Tigers,0,1
2021-09-14,632495,2021-09-14T23:05:00Z,2021,R,Final,Chicago Cubs,Philadelphia Phillies,6,3
2021-09-14,632496,2021-09-14T23:05:00Z,2021,R,Final,Miami Marlins,Washington Nationals,2,8
2021-09-14,632500,2021-09-14T23:05:00Z,2021,R,Final,New York Yankees,Baltimore Orioles,7,2
2021-09-14,632497,2021-09-14T23:07:00Z,2021,R,Final,Tampa Bay Rays,Toronto Blue Jays,2,0
2021-09-14,632492,2021-09-14T23:10:00Z,2021,R,Final,St. Louis Cardinals,New York Mets,7,6
2021-09-14,632504,2021-09-14T23:20:00Z,2021,R,Final,Colorado Rockies,Atlanta Braves,5,4
2021-09-14,632482,2021-09-15T00:05:00Z,2021,R,Final,Houston Astros,Texas Rangers,1,8
2021-09-14,632511,2021-09-15T00:10:00Z,2021,R,Final,Oakland Athletics,Kansas City Royals,7,10
2021-09-14,632506,2021-09-15T00:10:00Z,2021,R,Final,Los Angeles Angels,Chicago White Sox,3,9
2021-09-14,632491,2021-09-15T01:45:00Z,2021,R,Final,San Diego Padres,San Francisco Giants,1,6
2021-09-14,632505,2021-09-15T02:10:00Z,2021,R,Final,Arizona Diamondbacks,Los Angeles Dodgers,4,8
2021-09-14,632480,2021-09-15T02:10:00Z,2021,R,Final,Boston Red Sox,Seattle Mariners,8,4
2021-09-15,632477,2021-09-15T17:05:00Z,2021,R,Final,Miami Marlins,Washington Nationals,8,6
2021-09-15,632479,2021-09-15T17:10:00Z,2021,R,Final,Milwaukee Brewers,Detroit Tigers,1,4
2021-09-15,632483,2021-09-15T19:07:00Z,2021,R,Final,Tampa Bay Rays,Toronto Blue Jays,3,6
2021-09-15,632481,2021-09-15T20:10:00Z,2021,R,Final,Boston Red Sox,Seattle Mariners,9,4
2021-09-15,632487,2021-09-15T22:35:00Z,2021,R,Final,Cincinnati Reds,Pittsburgh Pirates,4,5
2021-09-15,632486,2021-09-15T23:05:00Z,2021,R,Final,Chicago Cubs,Philadelphia Phillies,5,6
2021-09-15,632494,2021-09-15T23:05:00Z,2021,R,Final,New York Yankees,Baltimore Orioles,4,3
2021-09-15,632521,2021-09-15T23:10:00Z,2021,R,Final,St. Louis Cardinals,New York Mets,11,4
2021-09-15,632465,2021-09-15T23:20:00Z,2021,R,Final,Colorado Rockies,Atlanta Braves,3,2
2021-09-15,632463,2021-09-15T23:40:00Z,2021,R,Final,Cleveland Indians,Minnesota Twins,12,3
2021-09-15,632485,2021-09-16T00:05:00Z,2021,R,Final,Houston Astros,Texas Rangers,7,2
2021-09-15,632471,2021-09-16T00:10:00Z,2021,R,Final,Oakland Athletics,Kansas City Royals,12,10
2021-09-15,632490,2021-09-16T00:10:00Z,2021,R,Final,Los Angeles Angels,Chicago White Sox,3,2
2021-09-15,632464,2021-09-16T01:45:00Z,2021,R,Final,San Diego Padres,San Francisco Giants,9,6
2021-09-15,632484,2021-09-16T02:10:00Z,2021,R,Final,Arizona Diamondbacks,Los Angeles Dodgers,3,5
2021-09-16,632462,2021-09-16T16:35:00Z,2021,R,Final,Cincinnati Reds,Pittsburgh Pirates,1,0
2021-09-16,632468,2021-09-16T18:10:00Z,2021,R,Final,Oakland Athletics,Kansas City Royals,7,2
2021-09-16,632476,2021-09-16T18:10:00Z,2021,R,Final,Los Angeles Angels,Chicago White Sox,9,3
2021-09-16,632473,2021-09-16T19:45:00Z,2021,R,Final,San Diego Padres,San Francisco Giants,7,4
2021-09-16,632452,2021-09-16T21:05:00Z,2021,R,Final,New York Yankees,Baltimore Orioles,2,3
2021-09-16,632475,2021-09-16T22:05:00Z,2021,R,Final,Chicago Cubs,Philadelphia Phillies,8,17
2021-09-16,632474,2021-09-16T23:10:00Z,2021,R,Final,Detroit Tigers,Tampa Bay Rays,2,5
2021-09-16,632472,2021-09-17T00:05:00Z,2021,R,Final,Houston Astros,Texas Rangers,12,1
2021-09-16,632457,2021-09-16T16:20:00Z,2021,R,Cancelled,Colorado Rockies,Atlanta Braves,,
2021-09-17,632450,2021-09-17T23:05:00Z,2021,R,Final,Colorado Rockies,Washington Nationals,9,8
2021-09-17,632458,2021-09-17T23:05:00Z,2021,R,Final,Cleveland Indians,New York Yankees,0,8
2021-09-17,632430,2021-09-17T23:07:00Z,2021,R,Final,Minnesota Twins,Toronto Blue Jays,7,3
2021-09-17,632454,2021-09-17T23:10:00Z,2021,R,Final,Baltimore Orioles,Boston Red Sox,1,7
2021-09-17,632470,2021-09-17T23:10:00Z,2021,R,Final,Los Angeles Dodgers,Cincinnati Reds,1,3
